run,off_support_fraction,effect,p_unweighted,s_unweighted,auc_logreg,p_logreg/source/0.25,ds_logreg/source/0.25,ess_src_logreg/source/0.25,ess_tgt_logreg/source/0.25,p_logreg/source/0.5,ds_logreg/source/0.5,ess_src_logreg/source/0.5,ess_tgt_logreg/source/0.5,p_logreg/source/0.75,ds_logreg/source/0.75,ess_src_logreg/source/0.75,ess_tgt_logreg/source/0.75,p_logreg/target/0.25,ds_logreg/target/0.25,ess_src_logreg/target/0.25,ess_tgt_logreg/target/0.25,p_logreg/target/0.5,ds_logreg/target/0.5,ess_src_logreg/target/0.5,ess_tgt_logreg/target/0.5,p_logreg/target/0.75,ds_logreg/target/0.75,ess_src_logreg/target/0.75,ess_tgt_logreg/target/0.75,p_logreg/both/0.25,ds_logreg/both/0.25,ess_src_logreg/both/0.25,ess_tgt_logreg/both/0.25,p_logreg/both/0.5,ds_logreg/both/0.5,ess_src_logreg/both/0.5,ess_tgt_logreg/both/0.5,p_logreg/both/0.75,ds_logreg/both/0.75,ess_src_logreg/both/0.75,ess_tgt_logreg/both/0.75,auc_rf_cal,p_rf_cal/source/0.25,ds_rf_cal/source/0.25,ess_src_rf_cal/source/0.25,ess_tgt_rf_cal/source/0.25,p_rf_cal/source/0.5,ds_rf_cal/source/0.5,ess_src_rf_cal/source/0.5,ess_tgt_rf_cal/source/0.5,p_rf_cal/source/0.75,ds_rf_cal/source/0.75,ess_src_rf_cal/source/0.75,ess_tgt_rf_cal/source/0.75,p_rf_cal/target/0.25,ds_rf_cal/target/0.25,ess_src_rf_cal/target/0.25,ess_tgt_rf_cal/target/0.25,p_rf_cal/target/0.5,ds_rf_cal/target/0.5,ess_src_rf_cal/target/0.5,ess_tgt_rf_cal/target/0.5,p_rf_cal/target/0.75,ds_rf_cal/target/0.75,ess_src_rf_cal/target/0.75,ess_tgt_rf_cal/target/0.75,p_rf_cal/both/0.25,ds_rf_cal/both/0.25,ess_src_rf_cal/both/0.25,ess_tgt_rf_cal/both/0.25,p_rf_cal/both/0.5,ds_rf_cal/both/0.5,ess_src_rf_cal/both/0.5,ess_tgt_rf_cal/both/0.5,p_rf_cal/both/0.75,ds_rf_cal/both/0.75,ess_src_rf_cal/both/0.75,ess_tgt_rf_cal/both/0.75,auc_hgb_cal,p_hgb_cal/source/0.25,ds_hgb_cal/source/0.25,ess_src_hgb_cal/source/0.25,ess_tgt_hgb_cal/source/0.25,p_hgb_cal/source/0.5,ds_hgb_cal/source/0.5,ess_src_hgb_cal/source/0.5,ess_tgt_hgb_cal/source/0.5,p_hgb_cal/source/0.75,ds_hgb_cal/source/0.75,ess_src_hgb_cal/source/0.75,ess_tgt_hgb_cal/source/0.75,p_hgb_cal/target/0.25,ds_hgb_cal/target/0.25,ess_src_hgb_cal/target/0.25,ess_tgt_hgb_cal/target/0.25,p_hgb_cal/target/0.5,ds_hgb_cal/target/0.5,ess_src_hgb_cal/target/0.5,ess_tgt_hgb_cal/target/0.5,p_hgb_cal/target/0.75,ds_hgb_cal/target/0.75,ess_src_hgb_cal/target/0.75,ess_tgt_hgb_cal/target/0.75,p_hgb_cal/both/0.25,ds_hgb_cal/both/0.25,ess_src_hgb_cal/both/0.25,ess_tgt_hgb_cal/both/0.25,p_hgb_cal/both/0.5,ds_hgb_cal/both/0.5,ess_src_hgb_cal/both/0.5,ess_tgt_hgb_cal/both/0.5,p_hgb_cal/both/0.75,ds_hgb_cal/both/0.75,ess_src_hgb_cal/both/0.75,ess_tgt_hgb_cal/both/0.75
10,0.4,0.0,0.001,9.965784284662089,0.8081790123456791,0.001,0.0,97.89924651687528,180.0,0.001,0.0,115.70719832079944,180.0,0.001,0.0,140.13575549693795,180.0,0.002,-1.0,180.0,100.31805061555868,0.001,0.0,180.0,120.38466898020717,0.001,0.0,180.0,142.8604155171095,0.982,-9.939579214314692,97.89924651687528,100.31805061555868,0.623,-9.283088353024002,115.70719832079944,120.38466898020717,0.001,0.0,140.13575549693795,142.8604155171095,0.8173611111111111,0.001,0.0,117.63753618582638,180.0,0.001,0.0,144.86023945755247,180.0,0.001,0.0,168.35727561729587,180.0,0.001,0.0,180.0,119.59346339663637,0.001,0.0,180.0,145.70847935112957,0.001,0.0,180.0,168.45845269599644,0.001,0.0,117.63753618582638,119.59346339663637,0.001,0.0,144.86023945755247,145.70847935112957,0.001,0.0,168.35727561729587,168.45845269599644,0.8429320987654321,0.001,0.0,106.10579588642548,180.0,0.001,0.0,119.48987226057348,180.0,0.001,0.0,133.60313619298486,180.0,0.001,0.0,180.0,125.84664176552484,0.001,0.0,180.0,139.85258516982574,0.001,0.0,180.0,155.5511507963723,0.017,-4.087462841250339,106.10579588642548,125.84664176552484,0.001,0.0,119.48987226057348,139.85258516982574,0.001,0.0,133.60313619298486,155.5511507963723
11,0.4,0.0,0.001,9.965784284662089,0.793395061728395,0.001,0.0,99.69744596388088,180.0,0.001,0.0,121.96637095667693,180.0,0.001,0.0,145.61364234707483,180.0,0.001,0.0,180.0,110.50213991415508,0.001,0.0,180.0,127.51893683997652,0.001,0.0,180.0,148.64462014661478,0.98,-9.936637939002573,99.69744596388088,110.50213991415508,0.525,-9.036173612553483,121.96637095667693,127.51893683997652,0.004,-2.0,145.61364234707483,148.64462014661478,0.7681172839506173,0.001,0.0,128.19818754779948,180.0,0.001,0.0,151.8433452484476,180.0,0.001,0.0,171.2734001820346,180.0,0.001,0.0,180.0,136.16747126528904,0.001,0.0,180.0,155.9140763484528,0.001,0.0,180.0,172.20403095754384,0.001,0.0,128.19818754779948,136.16747126528904,0.001,0.0,151.8433452484476,155.9140763484528,0.001,0.0,171.2734001820346,172.20403095754384,0.7985956790123456,0.001,0.0,113.6848986825618,180.0,0.001,0.0,124.67249668603688,180.0,0.001,0.0,136.78157344013383,180.0,0.001,0.0,180.0,135.84018260519423,0.001,0.0,180.0,148.1598706094489,0.001,0.0,180.0,162.5939088629246,0.006,-2.584962500721156,113.6848986825618,135.84018260519423,0.001,0.0,124.67249668603688,148.1598706094489,0.001,0.0,136.78157344013383,162.5939088629246
12,0.4,0.0,0.001,9.965784284662089,0.8082098765432099,0.001,0.0,104.3126640381977,180.0,0.001,0.0,122.03767718841256,180.0,0.001,0.0,143.72711692510768,180.0,0.005,-2.321928094887362,180.0,96.53696820146313,0.001,0.0,180.0,119.23863696654097,0.001,0.0,180.0,145.41547554921274,0.963,-9.91139198784346,104.3126640381977,96.53696820146313,0.349,-8.447083226209653,122.03767718841256,119.23863696654097,0.001,0.0,143.72711692510768,145.41547554921274,0.7821913580246914,0.001,0.0,131.7189205839659,180.0,0.001,0.0,154.23485122050624,180.0,0.001,0.0,171.92274037326666,180.0,0.001,0.0,180.0,126.14356492667626,0.001,0.0,180.0,150.64148618463125,0.001,0.0,180.0,170.67630759137035,0.001,0.0,131.7189205839659,126.14356492667626,0.001,0.0,154.23485122050624,150.64148618463125,0.001,0.0,171.92274037326666,170.67630759137035,0.8178703703703704,0.001,0.0,120.08911112851084,180.0,0.001,0.0,134.2976750060581,180.0,0.001,0.0,147.28892597181678,180.0,0.001,0.0,180.0,114.0094699047296,0.001,0.0,180.0,127.9538052371816,0.001,0.0,180.0,144.67331195970158,0.074,-6.209453365628949,120.08911112851084,114.0094699047296,0.002,-1.0,134.2976750060581,127.9538052371816,0.001,0.0,147.28892597181678,144.67331195970158
13,0.4,0.0,0.001,9.965784284662089,0.8333333333333333,0.001,0.0,91.46651572488742,180.0,0.001,0.0,110.70310761995994,180.0,0.001,0.0,132.53775982069408,180.0,0.002,-1.0,180.0,95.93190517416215,0.001,0.0,180.0,114.867473113926,0.001,0.0,180.0,135.91517319459285,0.992,-9.954196310386877,91.46651572488742,95.93190517416215,0.708,-9.467605550082997,110.70310761995994,114.867473113926,0.007,-2.8073549220576037,132.53775982069408,135.91517319459285,0.7408796296296296,0.001,0.0,134.3759952076632,180.0,0.001,0.0,155.60367146751776,180.0,0.001,0.0,172.35262861582473,180.0,0.001,0.0,180.0,137.01781828329186,0.001,0.0,180.0,156.21776550123803,0.001,0.0,180.0,172.19263982110658,0.001,0.0,134.3759952076632,137.01781828329186,0.001,0.0,155.60367146751776,156.21776550123803,0.001,0.0,172.35262861582473,172.19263982110658,0.7674382716049383,0.001,0.0,118.20701135236504,180.0,0.001,0.0,127.4207661266185,180.0,0.001,0.0,140.7296070578391,180.0,0.001,0.0,180.0,129.67002109503386,0.001,0.0,180.0,137.9124344963467,0.001,0.0,180.0,149.20824640076515,0.017,-4.087462841250339,118.20701135236504,129.67002109503386,0.001,0.0,127.4207661266185,137.9124344963467,0.001,0.0,140.7296070578391,149.20824640076515
14,0.4,0.0,0.001,9.965784284662089,0.8067592592592593,0.001,0.0,100.89453375826662,180.0,0.001,0.0,122.0231275896244,180.0,0.001,0.0,145.0312256932747,180.0,0.007,-2.8073549220576037,180.0,100.66828118006562,0.001,0.0,180.0,120.4695791263875,0.001,0.0,180.0,143.25514225106588,0.994,-9.957102041562289,100.89453375826662,100.66828118006562,0.691,-9.43254190038826,122.0231275896244,120.4695791263875,0.005,-2.321928094887362,145.0312256932747,143.25514225106588,0.7803703703703705,0.001,0.0,125.5387010475793,180.0,0.001,0.0,149.86608652756786,180.0,0.001,0.0,170.19056636326636,180.0,0.001,0.0,180.0,126.66096171532163,0.001,0.0,180.0,151.17526148275252,0.001,0.0,180.0,170.74657080963033,0.001,0.0,125.5387010475793,126.66096171532163,0.001,0.0,149.86608652756786,151.17526148275252,0.001,0.0,170.19056636326636,170.74657080963033,0.8045061728395062,0.001,0.0,117.61763389000777,180.0,0.001,0.0,136.0477512226537,180.0,0.001,0.0,152.70595408152388,180.0,0.001,0.0,180.0,121.01327294398004,0.001,0.0,180.0,138.87102165233688,0.001,0.0,180.0,155.36014063202364,0.121,-6.918863237274595,117.61763389000777,121.01327294398004,0.003,-1.584962500721156,136.0477512226537,138.87102165233688,0.001,0.0,152.70595408152388,155.36014063202364
15,0.4,0.0,0.001,9.965784284662089,0.8045061728395062,0.001,0.0,104.09664105938307,180.0,0.001,0.0,124.00876952718784,180.0,0.001,0.0,145.14557264633208,180.0,0.001,0.0,180.0,99.5538025691425,0.001,0.0,180.0,119.43296377595333,0.001,0.0,180.0,143.58305501188508,0.995,-9.958552715431011,104.09664105938307,99.5538025691425,0.568,-9.14974711950468,124.00876952718784,119.43296377595333,0.001,0.0,145.14557264633208,143.58305501188508,0.7640740740740741,0.001,0.0,136.98432393787343,180.0,0.001,0.0,156.59715981059452,180.0,0.001,0.0,172.5590028563487,180.0,0.001,0.0,180.0,134.5213751557167,0.001,0.0,180.0,156.00823151528837,0.001,0.0,180.0,172.63825238670486,0.001,0.0,136.98432393787343,134.5213751557167,0.001,0.0,156.59715981059452,156.00823151528837,0.001,0.0,172.5590028563487,172.63825238670486,0.7969135802469136,0.001,0.0,124.64817253378136,180.0,0.001,0.0,133.27958294808363,180.0,0.001,0.0,144.80033937802742,180.0,0.001,0.0,180.0,126.4370630493465,0.001,0.0,180.0,134.62866884193355,0.001,0.0,180.0,146.37915425213987,0.006,-2.584962500721156,124.64817253378136,126.4370630493465,0.001,0.0,133.27958294808363,134.62866884193355,0.001,0.0,144.80033937802742,146.37915425213987
16,0.4,0.0,0.001,9.965784284662089,0.8205246913580246,0.001,0.0,98.41576072260936,180.0,0.001,0.0,118.1228301776172,180.0,0.001,0.0,140.94666175580772,180.0,0.002,-1.0,180.0,94.22325432392034,0.001,0.0,180.0,114.2978240467142,0.001,0.0,180.0,138.3424215362221,0.969,-9.92035285541508,98.41576072260936,94.22325432392034,0.426,-8.734709620225837,118.1228301776172,114.2978240467142,0.001,0.0,140.94666175580772,138.3424215362221,0.8165277777777777,0.001,0.0,117.84659857808734,180.0,0.001,0.0,143.48033663003258,180.0,0.001,0.0,167.29278693095893,180.0,0.001,0.0,180.0,121.56876459462237,0.001,0.0,180.0,146.8023156898668,0.001,0.0,180.0,168.70238177645624,0.001,0.0,117.84659857808734,121.56876459462237,0.001,0.0,143.48033663003258,146.8023156898668,0.001,0.0,167.29278693095893,168.70238177645624,0.8207098765432099,0.001,0.0,107.5786079631586,180.0,0.001,0.0,118.6303194138641,180.0,0.001,0.0,130.53912074851854,180.0,0.001,0.0,180.0,124.74864222533483,0.001,0.0,180.0,135.07215944504347,0.001,0.0,180.0,151.5221078142628,0.02,-4.321928094887363,107.5786079631586,124.74864222533483,0.001,0.0,118.6303194138641,135.07215944504347,0.001,0.0,130.53912074851854,151.5221078142628
17,0.4,0.0,0.001,9.965784284662089,0.8498456790123456,0.001,0.0,82.28578664882725,180.0,0.001,0.0,104.00393484197504,180.0,0.001,0.0,128.83081925267518,180.0,0.001,0.0,180.0,93.38310937155244,0.001,0.0,180.0,111.4304379720564,0.001,0.0,180.0,132.08988529351186,0.992,-9.954196310386877,82.28578664882725,93.38310937155244,0.826,-9.689997971419444,104.00393484197504,111.4304379720564,0.022,-4.459431618637297,128.83081925267518,132.08988529351186,0.8039351851851853,0.001,0.0,116.91872161922252,180.0,0.001,0.0,144.6605858425967,180.0,0.001,0.0,168.37589462279425,180.0,0.001,0.0,180.0,119.83354951746024,0.001,0.0,180.0,145.2797680938174,0.001,0.0,180.0,168.07099045911957,0.001,0.0,116.91872161922252,119.83354951746024,0.001,0.0,144.6605858425967,145.2797680938174,0.001,0.0,168.37589462279425,168.07099045911957,0.822746913580247,0.001,0.0,105.5732579670053,180.0,0.001,0.0,117.83939065556672,180.0,0.001,0.0,132.83186322808447,180.0,0.001,0.0,180.0,130.2150078772775,0.001,0.0,180.0,139.7931691847629,0.001,0.0,180.0,152.02132510138534,0.028,-4.807354922057604,105.5732579670053,130.2150078772775,0.001,0.0,117.83939065556672,139.7931691847629,0.001,0.0,132.83186322808447,152.02132510138534
18,0.4,0.0,0.001,9.965784284662089,0.8151543209876543,0.001,0.0,102.28065125651572,180.0,0.001,0.0,120.86895365137605,180.0,0.001,0.0,142.09065474511598,180.0,0.001,0.0,180.0,94.3093635577884,0.001,0.0,180.0,116.05379749611008,0.001,0.0,180.0,141.33165352487,0.905,-9.821773981970567,102.28065125651572,94.3093635577884,0.193,-7.59245703726808,120.86895365137605,116.05379749611008,0.001,0.0,142.09065474511598,141.33165352487,0.8049074074074074,0.001,0.0,123.55119187489552,180.0,0.001,0.0,147.88457805423525,180.0,0.001,0.0,169.22198217575604,180.0,0.001,0.0,180.0,123.1075162943314,0.001,0.0,180.0,148.9482558678446,0.001,0.0,180.0,169.97240391033205,0.001,0.0,123.55119187489552,123.1075162943314,0.001,0.0,147.88457805423525,148.9482558678446,0.001,0.0,169.22198217575604,169.97240391033205,0.8104938271604938,0.001,0.0,130.9813166242319,180.0,0.001,0.0,139.77906093087714,180.0,0.001,0.0,152.5697592379144,180.0,0.001,0.0,180.0,107.59986002275218,0.001,0.0,180.0,118.08941711135417,0.001,0.0,180.0,131.40733319549437,0.014,-3.807354922057604,130.9813166242319,107.59986002275218,0.001,0.0,139.77906093087714,118.08941711135417,0.001,0.0,152.5697592379144,131.40733319549437
19,0.4,0.0,0.001,9.965784284662089,0.7998148148148149,0.001,0.0,104.47086840775177,180.0,0.001,0.0,123.3749086657,180.0,0.001,0.0,146.0465599027172,180.0,0.001,0.0,180.0,102.9973310855556,0.001,0.0,180.0,123.09753588425282,0.001,0.0,180.0,145.50371961396235,0.973,-9.926295994781112,104.47086840775177,102.9973310855556,0.431,-8.751544059089099,123.3749086657,123.09753588425282,0.001,0.0,146.0465599027172,145.50371961396235,0.7449074074074075,0.001,0.0,142.22938275788314,180.0,0.001,0.0,159.4299819442392,180.0,0.001,0.0,173.41878987663884,180.0,0.001,0.0,180.0,139.5878225311058,0.001,0.0,180.0,158.85386839969783,0.001,0.0,180.0,173.5762096474446,0.001,0.0,142.22938275788314,139.5878225311058,0.001,0.0,159.4299819442392,158.85386839969783,0.001,0.0,173.41878987663884,173.5762096474446,0.778179012345679,0.001,0.0,131.36972280069443,180.0,0.001,0.0,140.45268467359045,180.0,0.001,0.0,151.8026655058604,180.0,0.001,0.0,180.0,124.99986902168354,0.001,0.0,180.0,134.18853437541847,0.001,0.0,180.0,146.51866635847304,0.004,-2.0,131.36972280069443,124.99986902168354,0.001,0.0,140.45268467359045,134.18853437541847,0.001,0.0,151.8026655058604,146.51866635847304
20,0.4,0.0,0.001,9.965784284662089,0.8482098765432098,0.001,0.0,91.22699391023822,180.0,0.001,0.0,111.13495753417666,180.0,0.001,0.0,135.33265345668804,180.0,0.001,0.0,180.0,84.6998524782988,0.001,0.0,180.0,107.79895206917428,0.001,0.0,180.0,135.1992659592688,0.992,-9.954196310386877,91.22699391023822,84.6998524782988,0.575,-9.167418145831736,111.13495753417666,107.79895206917428,0.002,-1.0,135.33265345668804,135.1992659592688,0.7976234567901235,0.001,0.0,130.08417169094156,180.0,0.001,0.0,153.18797241362967,180.0,0.001,0.0,171.66575331762888,180.0,0.001,0.0,180.0,129.0368494083031,0.001,0.0,180.0,151.9043942194377,0.001,0.0,180.0,170.933329622199,0.001,0.0,130.08417169094156,129.0368494083031,0.001,0.0,153.18797241362967,151.9043942194377,0.001,0.0,171.66575331762888,170.933329622199,0.8212037037037037,0.001,0.0,123.20597837666176,180.0,0.001,0.0,131.65073165717754,180.0,0.001,0.0,142.94934433570108,180.0,0.001,0.0,180.0,114.13908517285871,0.001,0.0,180.0,123.87901283865136,0.001,0.0,180.0,138.10896952351467,0.011,-3.4594316186372973,123.20597837666176,114.13908517285871,0.001,0.0,131.65073165717754,123.87901283865136,0.001,0.0,142.94934433570108,138.10896952351467
21,0.4,0.0,0.001,9.965784284662089,0.8062345679012346,0.001,0.0,100.08173431226368,180.0,0.001,0.0,123.16874492409735,180.0,0.001,0.0,147.40285815645893,180.0,0.004,-2.0,180.0,102.5926715614952,0.001,0.0,180.0,122.31275734976477,0.001,0.0,180.0,144.69284973017946,0.992,-9.954196310386877,100.08173431226368,102.5926715614952,0.671,-9.390168956200185,123.16874492409735,122.31275734976477,0.003,-1.584962500721156,147.40285815645893,144.69284973017946,0.8136265432098765,0.001,0.0,116.41691230899131,180.0,0.001,0.0,143.987502656501,180.0,0.001,0.0,167.76426813760355,180.0,0.001,0.0,180.0,117.98171254892938,0.001,0.0,180.0,144.08618491714208,0.001,0.0,180.0,167.41810746925702,0.001,0.0,116.41691230899131,117.98171254892938,0.001,0.0,143.987502656501,144.08618491714208,0.001,0.0,167.76426813760355,167.41810746925702,0.803070987654321,0.001,0.0,125.9674321429143,180.0,0.001,0.0,136.59780153902437,180.0,0.001,0.0,152.90599226410728,180.0,0.001,0.0,180.0,119.92350117675944,0.001,0.0,180.0,132.63328555398056,0.001,0.0,180.0,143.36097565443123,0.032,-5.0,125.9674321429143,119.92350117675944,0.003,-1.584962500721156,136.59780153902437,132.63328555398056,0.001,0.0,152.90599226410728,143.36097565443123
22,0.4,0.0,0.001,9.965784284662089,0.8182098765432099,0.001,0.0,97.06247461435416,180.0,0.001,0.0,115.68596986103726,180.0,0.001,0.0,138.91717589732318,180.0,0.003,-1.584962500721156,180.0,97.63398100473368,0.001,0.0,180.0,116.95213236426856,0.001,0.0,180.0,140.48390712812176,0.994,-9.957102041562289,97.06247461435416,97.63398100473368,0.774,-9.59618975614441,115.68596986103726,116.95213236426856,0.005,-2.321928094887362,138.91717589732318,140.48390712812176,0.8243364197530865,0.001,0.0,117.8598958125016,180.0,0.001,0.0,145.17577401316942,180.0,0.001,0.0,168.70552100321967,180.0,0.001,0.0,180.0,116.66947818999684,0.001,0.0,180.0,141.94588563492192,0.001,0.0,180.0,166.40845311982534,0.001,0.0,117.8598958125016,116.66947818999684,0.001,0.0,145.17577401316942,141.94588563492192,0.001,0.0,168.70552100321967,166.40845311982534,0.8305555555555557,0.001,0.0,116.16695286601912,180.0,0.001,0.0,124.47369509872416,180.0,0.001,0.0,136.8653154714843,180.0,0.001,0.0,180.0,114.3938161776974,0.001,0.0,180.0,123.00365718379302,0.001,0.0,180.0,136.50854443374448,0.176,-7.459431618637297,116.16695286601912,114.3938161776974,0.045,-5.491853096329675,124.47369509872416,123.00365718379302,0.001,0.0,136.8653154714843,136.50854443374448
23,0.4,0.0,0.001,9.965784284662089,0.8139197530864197,0.001,0.0,100.08915045815152,180.0,0.001,0.0,119.36661333590838,180.0,0.001,0.0,142.48129468285737,180.0,0.004,-2.0,180.0,99.72354202104644,0.001,0.0,180.0,119.60062808302146,0.001,0.0,180.0,141.68379903964674,0.998,-9.96289600533726,100.08915045815152,99.72354202104644,0.778,-9.603626344986193,119.36661333590838,119.60062808302146,0.003,-1.584962500721156,142.48129468285737,141.68379903964674,0.8065895061728395,0.001,0.0,115.92781932336273,180.0,0.001,0.0,142.94696324780838,180.0,0.001,0.0,167.18693707086436,180.0,0.001,0.0,180.0,115.8753103100838,0.001,0.0,180.0,143.7017316429072,0.001,0.0,180.0,167.9759339294502,0.001,0.0,115.92781932336273,115.8753103100838,0.001,0.0,142.94696324780838,143.7017316429072,0.001,0.0,167.18693707086436,167.9759339294502,0.8288117283950617,0.001,0.0,125.78001687516932,180.0,0.001,0.0,133.41604757055714,180.0,0.001,0.0,144.59647914421882,180.0,0.001,0.0,180.0,122.35573046566456,0.001,0.0,180.0,130.70303915209774,0.001,0.0,180.0,142.7096634968538,0.03,-4.906890595608519,125.78001687516932,122.35573046566456,0.003,-1.584962500721156,133.41604757055714,130.70303915209774,0.001,0.0,144.59647914421882,142.7096634968538
24,0.4,0.0,0.001,9.965784284662089,0.7951543209876544,0.001,0.0,106.69535723927204,180.0,0.001,0.0,126.23345646538408,180.0,0.001,0.0,149.39624282855675,180.0,0.012,-3.584962500721156,180.0,104.45055022578548,0.001,0.0,180.0,125.890585355747,0.001,0.0,180.0,148.65092810342549,0.998,-9.96289600533726,106.69535723927204,104.45055022578548,0.744,-9.539158811108033,126.23345646538408,125.890585355747,0.001,0.0,149.39624282855675,148.65092810342549,0.7503395061728395,0.001,0.0,137.8054304248554,180.0,0.001,0.0,157.27643507054742,180.0,0.001,0.0,172.64718403697984,180.0,0.001,0.0,180.0,131.78336047907558,0.001,0.0,180.0,154.19468933422533,0.001,0.0,180.0,171.9421223167938,0.001,0.0,137.8054304248554,131.78336047907558,0.001,0.0,157.27643507054742,154.19468933422533,0.001,0.0,172.64718403697984,171.9421223167938,0.7635030864197531,0.001,0.0,129.9974565994896,180.0,0.001,0.0,137.21391206941996,180.0,0.001,0.0,148.66176096954436,180.0,0.001,0.0,180.0,125.21912225924228,0.001,0.0,180.0,132.80247122395514,0.001,0.0,180.0,145.06687342381727,0.069,-6.108524456778169,129.9974565994896,125.21912225924228,0.01,-3.321928094887362,137.21391206941996,132.80247122395514,0.001,0.0,148.66176096954436,145.06687342381727
25,0.4,0.0,0.001,9.965784284662089,0.8019753086419754,0.001,0.0,100.00617428219893,180.0,0.001,0.0,121.63492817882248,180.0,0.001,0.0,145.14365199077474,180.0,0.001,0.0,180.0,106.78829903095686,0.001,0.0,180.0,125.54327296719546,0.001,0.0,180.0,148.217490854526,0.99,-9.951284714966972,100.00617428219893,106.78829903095686,0.605,-9.240791332161956,121.63492817882248,125.54327296719546,0.003,-1.584962500721156,145.14365199077474,148.217490854526,0.7658487654320988,0.001,0.0,124.91353742090116,180.0,0.001,0.0,149.13596944022015,180.0,0.001,0.0,170.20350242207056,180.0,0.001,0.0,180.0,139.3126593831059,0.001,0.0,180.0,158.43887182491983,0.001,0.0,180.0,173.22582647074648,0.001,0.0,124.91353742090116,139.3126593831059,0.001,0.0,149.13596944022015,158.43887182491983,0.001,0.0,170.20350242207056,173.22582647074648,0.8090432098765432,0.001,0.0,112.08684618187613,180.0,0.001,0.0,121.9350609257982,180.0,0.001,0.0,135.34751983296505,180.0,0.001,0.0,180.0,142.91761294345915,0.001,0.0,180.0,151.6446953874302,0.001,0.0,180.0,162.6975657722854,0.009,-3.169925001442312,112.08684618187613,142.91761294345915,0.001,0.0,121.9350609257982,151.6446953874302,0.001,0.0,135.34751983296505,162.6975657722854
26,0.4,0.0,0.001,9.965784284662089,0.7984259259259259,0.001,0.0,105.37840095895773,180.0,0.001,0.0,123.88184022624615,180.0,0.001,0.0,145.9958623307323,180.0,0.013,-3.700439718141092,180.0,100.6660705141412,0.001,0.0,180.0,120.2124822869005,0.001,0.0,180.0,143.09577958504815,0.997,-9.961449694398196,105.37840095895773,100.6660705141412,0.843,-9.719388820942084,123.88184022624615,120.2124822869005,0.011,-3.4594316186372973,145.9958623307323,143.09577958504815,0.7590123456790123,0.001,0.0,139.45649439140507,180.0,0.001,0.0,158.7357329088158,180.0,0.001,0.0,173.5198787305823,180.0,0.001,0.0,180.0,138.1738497569548,0.001,0.0,180.0,157.3556359884875,0.001,0.0,180.0,172.88505197172054,0.001,0.0,139.45649439140507,138.1738497569548,0.001,0.0,158.7357329088158,157.3556359884875,0.001,0.0,173.5198787305823,172.88505197172054,0.7751697530864197,0.001,0.0,132.59490137772622,180.0,0.001,0.0,141.90314192738325,180.0,0.001,0.0,154.1466619419079,180.0,0.001,0.0,180.0,115.50120859787953,0.001,0.0,180.0,127.07741457589142,0.001,0.0,180.0,140.289777530407,0.169,-7.400879436282184,132.59490137772622,115.50120859787953,0.026,-4.700439718141092,141.90314192738325,127.07741457589142,0.001,0.0,154.1466619419079,140.289777530407
27,0.4,0.0,0.001,9.965784284662089,0.7971913580246914,0.001,0.0,104.3206069854312,180.0,0.001,0.0,123.46811490360972,180.0,0.001,0.0,147.01172489588112,180.0,0.001,0.0,180.0,104.42092869694388,0.001,0.0,180.0,126.93681294547282,0.001,0.0,180.0,149.99920787232796,0.986,-9.945443836377912,104.3206069854312,104.42092869694388,0.641,-9.324180546618742,123.46811490360972,126.93681294547282,0.001,0.0,147.01172489588112,149.99920787232796,0.7801697530864198,0.001,0.0,131.70299370940157,180.0,0.001,0.0,154.18071159970245,180.0,0.001,0.0,171.8534166063557,180.0,0.001,0.0,180.0,129.1496576675459,0.001,0.0,180.0,152.3822548407527,0.001,0.0,180.0,171.22813039893737,0.001,0.0,131.70299370940157,129.1496576675459,0.001,0.0,154.18071159970245,152.3822548407527,0.001,0.0,171.8534166063557,171.22813039893737,0.803966049382716,0.001,0.0,128.77136442853651,180.0,0.001,0.0,136.69745070288414,180.0,0.001,0.0,147.1462157938682,180.0,0.001,0.0,180.0,126.22646881413068,0.001,0.0,180.0,137.04356500555951,0.001,0.0,180.0,148.30970189604938,0.059,-5.882643049361842,128.77136442853651,126.22646881413068,0.004,-2.0,136.69745070288414,137.04356500555951,0.001,0.0,147.1462157938682,148.30970189604938
